latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
47.40124,-120.697172,046,027,6759,4043,2025-09-22,1855,L8,high,D
47.40097,-120.697184,046,027,6759,4044,2025-09-22,1855,L8,high,D
47.4007,-120.697195,046,027,6759,4045,2025-09-22,1855,L8,high,D
47.400431,-120.697207,046,027,6759,4046,2025-09-22,1855,L8,high,D
47.400161,-120.697219,046,027,6759,4047,2025-09-22,1855,L8,high,D
47.401501,-120.696763,046,027,6760,4042,2025-09-22,1855,L8,high,D
47.401232,-120.696775,046,027,6760,4043,2025-09-22,1855,L8,high,D
47.400962,-120.696786,046,027,6760,4044,2025-09-22,1855,L8,low,D
47.400692,-120.696798,046,027,6760,4045,2025-09-22,1855,L8,high,D
47.400423,-120.69681,046,027,6760,4046,2025-09-22,1855,L8,high,D
47.399883,-120.696833,046,027,6760,4048,2025-09-22,1855,L8,low,D
47.390173,-120.697257,046,027,6760,4084,2025-09-22,1855,L8,low,D
47.389903,-120.697269,046,027,6760,4085,2025-09-22,1855,L8,low,D
47.375068,-120.697915,046,027,6760,4140,2025-09-22,1855,L8,low,D
47.401494,-120.696366,046,027,6761,4042,2025-09-22,1855,L8,high,D
47.401224,-120.696377,046,027,6761,4043,2025-09-22,1855,L8,high,D
47.400954,-120.696389,046,027,6761,4044,2025-09-22,1855,L8,high,D
47.400684,-120.696401,046,027,6761,4045,2025-09-22,1855,L8,high,D
47.399875,-120.696436,046,027,6761,4048,2025-09-22,1855,L8,low,D
47.390165,-120.69686,046,027,6761,4084,2025-09-22,1855,L8,high,D
47.389895,-120.696871,046,027,6761,4085,2025-09-22,1855,L8,high,D
47.389626,-120.696883,046,027,6761,4086,2025-09-22,1855,L8,low,D
47.3756,-120.697494,046,027,6761,4138,2025-09-22,1855,L8,low,D
47.37533,-120.697506,046,027,6761,4139,2025-09-22,1855,L8,high,D
47.37506,-120.697518,046,027,6761,4140,2025-09-22,1855,L8,high,D
47.374791,-120.697529,046,027,6761,4141,2025-09-22,1855,L8,high,D
47.374521,-120.697541,046,027,6761,4142,2025-09-22,1855,L8,high,D
47.374251,-120.697553,046,027,6761,4143,2025-09-22,1855,L8,high,D
47.373981,-120.697565,046,027,6761,4144,2025-09-22,1855,L8,high,D
47.373712,-120.697576,046,027,6761,4145,2025-09-22,1855,L8,high,D
47.373442,-120.697588,046,027,6761,4146,2025-09-22,1855,L8,high,D
47.373172,-120.6976,046,027,6761,4147,2025-09-22,1855,L8,high,D
47.372903,-120.697612,046,027,6761,4148,2025-09-22,1855,L8,high,D
47.372633,-120.697623,046,027,6761,4149,2025-09-22,1855,L8,low,D
47.401486,-120.695968,046,027,6762,4042,2025-09-22,1855,L8,low,D
47.401216,-120.69598,046,027,6762,4043,2025-09-22,1855,L8,high,D
47.400946,-120.695992,046,027,6762,4044,2025-09-22,1855,L8,high,D
47.400676,-120.696004,046,027,6762,4045,2025-09-22,1855,L8,high,D
47.390157,-120.696462,046,027,6762,4084,2025-09-22,1855,L8,low,D
47.389887,-120.696474,046,027,6762,4085,2025-09-22,1855,L8,high,D
47.375862,-120.697085,046,027,6762,4137,2025-09-22,1855,L8,high,D
47.375592,-120.697097,046,027,6762,4138,2025-09-22,1855,L8,high,D
47.375322,-120.697109,046,027,6762,4139,2025-09-22,1855,L8,high,D
47.375052,-120.697121,046,027,6762,4140,2025-09-22,1855,L8,high,D
47.374783,-120.697132,046,027,6762,4141,2025-09-22,1855,L8,high,D
47.374513,-120.697144,046,027,6762,4142,2025-09-22,1855,L8,high,D
47.374243,-120.697156,046,027,6762,4143,2025-09-22,1855,L8,high,D
47.373973,-120.697168,046,027,6762,4144,2025-09-22,1855,L8,high,D
47.373704,-120.697179,046,027,6762,4145,2025-09-22,1855,L8,high,D
47.373434,-120.697191,046,027,6762,4146,2025-09-22,1855,L8,high,D
47.373164,-120.697203,046,027,6762,4147,2025-09-22,1855,L8,high,D
47.372895,-120.697215,046,027,6762,4148,2025-09-22,1855,L8,high,D
47.372625,-120.697226,046,027,6762,4149,2025-09-22,1855,L8,high,D
47.372355,-120.697238,046,027,6762,4150,2025-09-22,1855,L8,low,D
47.401208,-120.695583,046,027,6763,4043,2025-09-22,1855,L8,high,D
47.400938,-120.695595,046,027,6763,4044,2025-09-22,1855,L8,high,D
47.400668,-120.695606,046,027,6763,4045,2025-09-22,1855,L8,high,D
47.389879,-120.696077,046,027,6763,4085,2025-09-22,1855,L8,high,D
47.375854,-120.696688,046,027,6763,4137,2025-09-22,1855,L8,high,D
47.375584,-120.6967,046,027,6763,4138,2025-09-22,1855,L8,high,D
47.375314,-120.696712,046,027,6763,4139,2025-09-22,1855,L8,high,D
47.375044,-120.696724,046,027,6763,4140,2025-09-22,1855,L8,high,D
47.374775,-120.696735,046,027,6763,4141,2025-09-22,1855,L8,high,D
47.374505,-120.696747,046,027,6763,4142,2025-09-22,1855,L8,high,D
47.374235,-120.696759,046,027,6763,4143,2025-09-22,1855,L8,high,D
47.373965,-120.696771,046,027,6763,4144,2025-09-22,1855,L8,high,D
47.373696,-120.696782,046,027,6763,4145,2025-09-22,1855,L8,high,D
47.373426,-120.696794,046,027,6763,4146,2025-09-22,1855,L8,high,D
47.373156,-120.696806,046,027,6763,4147,2025-09-22,1855,L8,high,D
47.372887,-120.696818,046,027,6763,4148,2025-09-22,1855,L8,high,D
47.372617,-120.696829,046,027,6763,4149,2025-09-22,1855,L8,high,D
47.372347,-120.696841,046,027,6763,4150,2025-09-22,1855,L8,high,D
47.40093,-120.695197,046,027,6764,4044,2025-09-22,1855,L8,high,D
47.40066,-120.695209,046,027,6764,4045,2025-09-22,1855,L8,high,D
47.390141,-120.695668,046,027,6764,4084,2025-09-22,1855,L8,high,D
47.389871,-120.69568,046,027,6764,4085,2025-09-22,1855,L8,high,D
47.376385,-120.696268,046,027,6764,4135,2025-09-22,1855,L8,high,D
47.376115,-120.696279,046,027,6764,4136,2025-09-22,1855,L8,high,D
47.375306,-120.696315,046,027,6764,4139,2025-09-22,1855,L8,low,D
47.375036,-120.696326,046,027,6764,4140,2025-09-22,1855,L8,high,D
47.374767,-120.696338,046,027,6764,4141,2025-09-22,1855,L8,high,D
47.374497,-120.69635,046,027,6764,4142,2025-09-22,1855,L8,high,D
47.374227,-120.696362,046,027,6764,4143,2025-09-22,1855,L8,high,D
47.373957,-120.696373,046,027,6764,4144,2025-09-22,1855,L8,high,D
47.373688,-120.696385,046,027,6764,4145,2025-09-22,1855,L8,high,D
47.373418,-120.696397,046,027,6764,4146,2025-09-22,1855,L8,high,D
47.373148,-120.696409,046,027,6764,4147,2025-09-22,1855,L8,high,D
47.372879,-120.696421,046,027,6764,4148,2025-09-22,1855,L8,high,D
47.372609,-120.696432,046,027,6764,4149,2025-09-22,1855,L8,low,D
47.40254,-120.694729,046,027,6765,4038,2025-09-22,1855,L8,low,D
47.402271,-120.694741,046,027,6765,4039,2025-09-22,1855,L8,low,D
47.402001,-120.694753,046,027,6765,4040,2025-09-22,1855,L8,high,D
47.400922,-120.6948,046,027,6765,4044,2025-09-22,1855,L8,low,D
47.390133,-120.695271,046,027,6765,4084,2025-09-22,1855,L8,low,D
47.389863,-120.695283,046,027,6765,4085,2025-09-22,1855,L8,low,D
47.376377,-120.695871,046,027,6765,4135,2025-09-22,1855,L8,high,D
47.376107,-120.695882,046,027,6765,4136,2025-09-22,1855,L8,high,D
47.374219,-120.695965,046,027,6765,4143,2025-09-22,1855,L8,high,D
47.373949,-120.695976,046,027,6765,4144,2025-09-22,1855,L8,high,D
47.37368,-120.695988,046,027,6765,4145,2025-09-22,1855,L8,high,D
47.37341,-120.696,046,027,6765,4146,2025-09-22,1855,L8,low,D
47.402532,-120.694332,046,027,6766,4038,2025-09-22,1855,L8,high,D
47.402263,-120.694344,046,027,6766,4039,2025-09-22,1855,L8,high,D
47.401993,-120.694356,046,027,6766,4040,2025-09-22,1855,L8,high,D
47.374481,-120.695556,046,027,6766,4142,2025-09-22,1855,L8,low,D
47.373942,-120.695579,046,027,6766,4144,2025-09-22,1855,L8,high,D
47.373672,-120.695591,046,027,6766,4145,2025-09-22,1855,L8,high,D
47.373402,-120.695603,046,027,6766,4146,2025-09-22,1855,L8,high,D
47.402255,-120.693947,046,027,6767,4039,2025-09-22,1855,L8,low,D
47.374743,-120.695147,046,027,6767,4141,2025-09-22,1855,L8,high,D
47.374473,-120.695159,046,027,6767,4142,2025-09-22,1855,L8,high,D
47.374203,-120.695171,046,027,6767,4143,2025-09-22,1855,L8,low,D
47.373664,-120.695194,046,027,6767,4145,2025-09-22,1855,L8,high,D
47.373394,-120.695206,046,027,6767,4146,2025-09-22,1855,L8,high,D
47.373124,-120.695218,046,027,6767,4147,2025-09-22,1855,L8,high,D
47.372855,-120.695229,046,027,6767,4148,2025-09-22,1855,L8,low,D
47.402247,-120.693549,046,027,6768,4039,2025-09-22,1855,L8,high,D
47.401977,-120.693561,046,027,6768,4040,2025-09-22,1855,L8,high,D
47.374735,-120.69475,046,027,6768,4141,2025-09-22,1855,L8,high,D
47.374465,-120.694762,046,027,6768,4142,2025-09-22,1855,L8,high,D
47.374195,-120.694773,046,027,6768,4143,2025-09-22,1855,L8,low,D
47.373926,-120.694785,046,027,6768,4144,2025-09-22,1855,L8,high,D
47.373656,-120.694797,046,027,6768,4145,2025-09-22,1855,L8,high,D
47.373386,-120.694809,046,027,6768,4146,2025-09-22,1855,L8,high,D
47.373116,-120.694821,046,027,6768,4147,2025-09-22,1855,L8,high,D
47.372847,-120.694832,046,027,6768,4148,2025-09-22,1855,L8,high,D
47.402239,-120.693152,046,027,6769,4039,2025-09-22,1855,L8,high,D
47.401969,-120.693164,046,027,6769,4040,2025-09-22,1855,L8,high,D
47.401699,-120.693176,046,027,6769,4041,2025-09-22,1855,L8,low,D
47.374187,-120.694376,046,027,6769,4143,2025-09-22,1855,L8,low,D
47.373918,-120.694388,046,027,6769,4144,2025-09-22,1855,L8,high,D
47.373648,-120.6944,046,027,6769,4145,2025-09-22,1855,L8,low,D
47.373108,-120.694423,046,027,6769,4147,2025-09-22,1855,L8,high,D
47.372839,-120.694435,046,027,6769,4148,2025-09-22,1855,L8,high,D
47.372569,-120.694447,046,027,6769,4149,2025-09-22,1855,L8,high,D
47.372299,-120.694459,046,027,6769,4150,2025-09-22,1855,L8,low,D
47.402231,-120.692755,046,027,6770,4039,2025-09-22,1855,L8,high,D
47.401961,-120.692767,046,027,6770,4040,2025-09-22,1855,L8,high,D
47.397106,-120.692979,046,027,6770,4058,2025-09-22,1855,L8,low,D
47.374719,-120.693956,046,027,6770,4141,2025-09-22,1855,L8,high,D
47.374449,-120.693968,046,027,6770,4142,2025-09-22,1855,L8,high,D
47.374179,-120.693979,046,027,6770,4143,2025-09-22,1855,L8,high,D
47.37391,-120.693991,046,027,6770,4144,2025-09-22,1855,L8,high,D
47.37364,-120.694003,046,027,6770,4145,2025-09-22,1855,L8,high,D
47.3731,-120.694026,046,027,6770,4147,2025-09-22,1855,L8,high,D
47.372831,-120.694038,046,027,6770,4148,2025-09-22,1855,L8,high,D
47.372561,-120.69405,046,027,6770,4149,2025-09-22,1855,L8,low,D
47.397098,-120.692581,046,027,6771,4058,2025-09-22,1855,L8,low,D
47.37498,-120.693547,046,027,6771,4140,2025-09-22,1855,L8,low,D
47.374711,-120.693559,046,027,6771,4141,2025-09-22,1855,L8,high,D
47.374441,-120.693571,046,027,6771,4142,2025-09-22,1855,L8,high,D
47.374171,-120.693582,046,027,6771,4143,2025-09-22,1855,L8,high,D
47.373902,-120.693594,046,027,6771,4144,2025-09-22,1855,L8,high,D
47.373632,-120.693606,046,027,6771,4145,2025-09-22,1855,L8,high,D
47.373362,-120.693618,046,027,6771,4146,2025-09-22,1855,L8,high,D
47.373092,-120.693629,046,027,6771,4147,2025-09-22,1855,L8,high,D
47.372823,-120.693641,046,027,6771,4148,2025-09-22,1855,L8,high,D
47.39736,-120.692172,046,027,6772,4057,2025-09-22,1855,L8,high,D
47.39709,-120.692184,046,027,6772,4058,2025-09-22,1855,L8,high,D
47.374703,-120.693162,046,027,6772,4141,2025-09-22,1855,L8,low,D
47.374433,-120.693173,046,027,6772,4142,2025-09-22,1855,L8,high,D
47.374163,-120.693185,046,027,6772,4143,2025-09-22,1855,L8,high,D
47.373894,-120.693197,046,027,6772,4144,2025-09-22,1855,L8,high,D
47.373624,-120.693209,046,027,6772,4145,2025-09-22,1855,L8,high,D
47.373354,-120.693221,046,027,6772,4146,2025-09-22,1855,L8,high,D
47.373084,-120.693232,046,027,6772,4147,2025-09-22,1855,L8,low,D
47.397352,-120.691775,046,027,6773,4057,2025-09-22,1855,L8,high,D
47.397082,-120.691787,046,027,6773,4058,2025-09-22,1855,L8,high,D
47.396812,-120.691799,046,027,6773,4059,2025-09-22,1855,L8,low,D
47.391148,-120.692046,046,027,6773,4080,2025-09-22,1855,L8,high,D
47.375234,-120.692741,046,027,6773,4139,2025-09-22,1855,L8,low,D
47.374964,-120.692753,046,027,6773,4140,2025-09-22,1855,L8,low,D
47.374695,-120.692765,046,027,6773,4141,2025-09-22,1855,L8,high,D
47.374425,-120.692776,046,027,6773,4142,2025-09-22,1855,L8,high,D
47.374155,-120.692788,046,027,6773,4143,2025-09-22,1855,L8,high,D
47.373886,-120.6928,046,027,6773,4144,2025-09-22,1855,L8,high,D
47.373616,-120.692812,046,027,6773,4145,2025-09-22,1855,L8,high,D
47.373346,-120.692823,046,027,6773,4146,2025-09-22,1855,L8,low,D
47.397074,-120.69139,046,027,6774,4058,2025-09-22,1855,L8,high,D
47.396804,-120.691402,046,027,6774,4059,2025-09-22,1855,L8,high,D
47.396535,-120.691413,046,027,6774,4060,2025-09-22,1855,L8,high,D
47.396265,-120.691425,046,027,6774,4061,2025-09-22,1855,L8,high,D
47.395995,-120.691437,046,027,6774,4062,2025-09-22,1855,L8,low,D
47.395725,-120.691449,046,027,6774,4063,2025-09-22,1855,L8,high,D
47.39114,-120.691649,046,027,6774,4080,2025-09-22,1855,L8,high,D
47.379272,-120.692167,046,027,6774,4124,2025-09-22,1855,L8,low,D
47.376575,-120.692285,046,027,6774,4134,2025-09-22,1855,L8,low,D
47.375496,-120.692332,046,027,6774,4138,2025-09-22,1855,L8,low,D
47.375226,-120.692344,046,027,6774,4139,2025-09-22,1855,L8,high,D
47.374956,-120.692356,046,027,6774,4140,2025-09-22,1855,L8,high,D
47.374687,-120.692368,046,027,6774,4141,2025-09-22,1855,L8,high,D
47.374417,-120.692379,046,027,6774,4142,2025-09-22,1855,L8,high,D
47.374147,-120.692391,046,027,6774,4143,2025-09-22,1855,L8,high,D
47.373878,-120.692403,046,027,6774,4144,2025-09-22,1855,L8,high,D
47.396796,-120.691004,046,027,6775,4059,2025-09-22,1855,L8,high,D
47.396527,-120.691016,046,027,6775,4060,2025-09-22,1855,L8,high,D
47.396257,-120.691028,046,027,6775,4061,2025-09-22,1855,L8,high,D
47.395987,-120.69104,046,027,6775,4062,2025-09-22,1855,L8,high,D
47.395717,-120.691051,046,027,6775,4063,2025-09-22,1855,L8,high,D
47.395448,-120.691063,046,027,6775,4064,2025-09-22,1855,L8,low,D
47.379264,-120.69177,046,027,6775,4124,2025-09-22,1855,L8,low,D
47.378994,-120.691782,046,027,6775,4125,2025-09-22,1855,L8,high,D
47.378725,-120.691794,046,027,6775,4126,2025-09-22,1855,L8,high,D
47.378185,-120.691817,046,027,6775,4128,2025-09-22,1855,L8,low,D
47.377915,-120.691829,046,027,6775,4129,2025-09-22,1855,L8,high,D
47.377646,-120.691841,046,027,6775,4130,2025-09-22,1855,L8,high,D
47.377376,-120.691853,046,027,6775,4131,2025-09-22,1855,L8,high,D
47.377106,-120.691864,046,027,6775,4132,2025-09-22,1855,L8,high,D
47.376837,-120.691876,046,027,6775,4133,2025-09-22,1855,L8,low,D
47.376297,-120.6919,046,027,6775,4135,2025-09-22,1855,L8,low,D
47.376027,-120.691912,046,027,6775,4136,2025-09-22,1855,L8,high,D
47.375758,-120.691923,046,027,6775,4137,2025-09-22,1855,L8,low,D
47.375488,-120.691935,046,027,6775,4138,2025-09-22,1855,L8,high,D
47.375218,-120.691947,046,027,6775,4139,2025-09-22,1855,L8,high,D
47.374948,-120.691959,046,027,6775,4140,2025-09-22,1855,L8,high,D
47.374679,-120.69197,046,027,6775,4141,2025-09-22,1855,L8,high,D
47.374409,-120.691982,046,027,6775,4142,2025-09-22,1855,L8,high,D
47.374139,-120.691994,046,027,6775,4143,2025-09-22,1855,L8,high,D
47.37387,-120.692006,046,027,6775,4144,2025-09-22,1855,L8,high,D
47.39544,-120.690666,046,027,6776,4064,2025-09-22,1855,L8,low,D
47.39517,-120.690678,046,027,6776,4065,2025-09-22,1855,L8,low,D
47.3949,-120.69069,046,027,6776,4066,2025-09-22,1855,L8,low,D
47.390315,-120.69089,046,027,6776,4083,2025-09-22,1855,L8,low,D
47.378986,-120.691385,046,027,6776,4125,2025-09-22,1855,L8,high,D
47.378717,-120.691397,046,027,6776,4126,2025-09-22,1855,L8,high,D
47.378447,-120.691409,046,027,6776,4127,2025-09-22,1855,L8,high,D
47.378177,-120.69142,046,027,6776,4128,2025-09-22,1855,L8,high,D
47.377907,-120.691432,046,027,6776,4129,2025-09-22,1855,L8,high,D
47.377638,-120.691444,046,027,6776,4130,2025-09-22,1855,L8,high,D
47.377368,-120.691456,046,027,6776,4131,2025-09-22,1855,L8,high,D
47.377098,-120.691467,046,027,6776,4132,2025-09-22,1855,L8,high,D
47.376289,-120.691503,046,027,6776,4135,2025-09-22,1855,L8,low,D
47.376019,-120.691515,046,027,6776,4136,2025-09-22,1855,L8,low,D
47.37575,-120.691526,046,027,6776,4137,2025-09-22,1855,L8,high,D
47.37548,-120.691538,046,027,6776,4138,2025-09-22,1855,L8,high,D
47.37521,-120.69155,046,027,6776,4139,2025-09-22,1855,L8,high,D
47.37494,-120.691562,046,027,6776,4140,2025-09-22,1855,L8,high,D
47.374671,-120.691573,046,027,6776,4141,2025-09-22,1855,L8,high,D
47.374401,-120.691585,046,027,6776,4142,2025-09-22,1855,L8,high,D
47.374131,-120.691597,046,027,6776,4143,2025-09-22,1855,L8,high,D
47.373862,-120.691609,046,027,6776,4144,2025-09-22,1855,L8,high,D
47.395432,-120.690269,046,027,6777,4064,2025-09-22,1855,L8,high,D
47.395162,-120.690281,046,027,6777,4065,2025-09-22,1855,L8,high,D
47.394892,-120.690292,046,027,6777,4066,2025-09-22,1855,L8,high,D
47.394622,-120.690304,046,027,6777,4067,2025-09-22,1855,L8,high,D
47.394353,-120.690316,046,027,6777,4068,2025-09-22,1855,L8,high,D
47.378709,-120.691,046,027,6777,4126,2025-09-22,1855,L8,low,D
47.378439,-120.691011,046,027,6777,4127,2025-09-22,1855,L8,high,D
47.378169,-120.691023,046,027,6777,4128,2025-09-22,1855,L8,high,D
47.377899,-120.691035,046,027,6777,4129,2025-09-22,1855,L8,high,D
47.37763,-120.691047,046,027,6777,4130,2025-09-22,1855,L8,high,D
47.37736,-120.691059,046,027,6777,4131,2025-09-22,1855,L8,high,D
47.375742,-120.691129,046,027,6777,4137,2025-09-22,1855,L8,low,D
47.375472,-120.691141,046,027,6777,4138,2025-09-22,1855,L8,high,D
47.375202,-120.691153,046,027,6777,4139,2025-09-22,1855,L8,high,D
47.374932,-120.691165,046,027,6777,4140,2025-09-22,1855,L8,high,D
47.374663,-120.691176,046,027,6777,4141,2025-09-22,1855,L8,high,D
47.374393,-120.691188,046,027,6777,4142,2025-09-22,1855,L8,high,D
47.374123,-120.6912,046,027,6777,4143,2025-09-22,1855,L8,high,D
47.373854,-120.691212,046,027,6777,4144,2025-09-22,1855,L8,high,D
47.395424,-120.689872,046,027,6778,4064,2025-09-22,1855,L8,high,D
47.395154,-120.689883,046,027,6778,4065,2025-09-22,1855,L8,high,D
47.394884,-120.689895,046,027,6778,4066,2025-09-22,1855,L8,high,D
47.394614,-120.689907,046,027,6778,4067,2025-09-22,1855,L8,high,D
47.394345,-120.689919,046,027,6778,4068,2025-09-22,1855,L8,high,D
47.394075,-120.689931,046,027,6778,4069,2025-09-22,1855,L8,high,D
47.393805,-120.689942,046,027,6778,4070,2025-09-22,1855,L8,high,D
47.378431,-120.690614,046,027,6778,4127,2025-09-22,1855,L8,high,D
47.378161,-120.690626,046,027,6778,4128,2025-09-22,1855,L8,high,D
47.377891,-120.690638,046,027,6778,4129,2025-09-22,1855,L8,high,D
47.377622,-120.69065,046,027,6778,4130,2025-09-22,1855,L8,high,D
47.377352,-120.690661,046,027,6778,4131,2025-09-22,1855,L8,high,D
47.375464,-120.690744,046,027,6778,4138,2025-09-22,1855,L8,high,D
47.375194,-120.690756,046,027,6778,4139,2025-09-22,1855,L8,high,D
47.374924,-120.690767,046,027,6778,4140,2025-09-22,1855,L8,high,D
47.374655,-120.690779,046,027,6778,4141,2025-09-22,1855,L8,high,D
47.374385,-120.690791,046,027,6778,4142,2025-09-22,1855,L8,high,D
47.374115,-120.690803,046,027,6778,4143,2025-09-22,1855,L8,high,D
47.373846,-120.690815,046,027,6778,4144,2025-09-22,1855,L8,high,D
47.406474,-120.688991,046,027,6779,4023,2025-09-22,1855,L8,high,D
47.406205,-120.689002,046,027,6779,4024,2025-09-22,1855,L8,high,D
47.395416,-120.689474,046,027,6779,4064,2025-09-22,1855,L8,high,D
47.395146,-120.689486,046,027,6779,4065,2025-09-22,1855,L8,high,D
47.394876,-120.689498,046,027,6779,4066,2025-09-22,1855,L8,high,D
47.394606,-120.68951,046,027,6779,4067,2025-09-22,1855,L8,high,D
47.394337,-120.689522,046,027,6779,4068,2025-09-22,1855,L8,high,D
47.394067,-120.689533,046,027,6779,4069,2025-09-22,1855,L8,high,D
47.393797,-120.689545,046,027,6779,4070,2025-09-22,1855,L8,high,D
47.378962,-120.690194,046,027,6779,4125,2025-09-22,1855,L8,high,D
47.378693,-120.690205,046,027,6779,4126,2025-09-22,1855,L8,high,D
47.378423,-120.690217,046,027,6779,4127,2025-09-22,1855,L8,high,D
47.378153,-120.690229,046,027,6779,4128,2025-09-22,1855,L8,high,D
47.377883,-120.690241,046,027,6779,4129,2025-09-22,1855,L8,high,D
47.377614,-120.690253,046,027,6779,4130,2025-09-22,1855,L8,high,D
47.377344,-120.690264,046,027,6779,4131,2025-09-22,1855,L8,low,D
47.375456,-120.690347,046,027,6779,4138,2025-09-22,1855,L8,low,D
47.375186,-120.690359,046,027,6779,4139,2025-09-22,1855,L8,high,D
47.374916,-120.69037,046,027,6779,4140,2025-09-22,1855,L8,high,D
47.374647,-120.690382,046,027,6779,4141,2025-09-22,1855,L8,high,D
47.374377,-120.690394,046,027,6779,4142,2025-09-22,1855,L8,high,D
47.374107,-120.690406,046,027,6779,4143,2025-09-22,1855,L8,high,D
47.373838,-120.690418,046,027,6779,4144,2025-09-22,1855,L8,high,D
47.406466,-120.688593,046,027,6780,4023,2025-09-22,1855,L8,high,D
47.406197,-120.688605,046,027,6780,4024,2025-09-22,1855,L8,high,D
47.395408,-120.689077,046,027,6780,4064,2025-09-22,1855,L8,low,D
47.395138,-120.689089,046,027,6780,4065,2025-09-22,1855,L8,high,D
47.392171,-120.689219,046,027,6780,4076,2025-09-22,1855,L8,low,D
47.391901,-120.689231,046,027,6780,4077,2025-09-22,1855,L8,high,D
47.379224,-120.689785,046,027,6780,4124,2025-09-22,1855,L8,high,D
47.378954,-120.689797,046,027,6780,4125,2025-09-22,1855,L8,high,D
47.378685,-120.689808,046,027,6780,4126,2025-09-22,1855,L8,high,D
47.378415,-120.68982,046,027,6780,4127,2025-09-22,1855,L8,high,D
47.378145,-120.689832,046,027,6780,4128,2025-09-22,1855,L8,high,D
47.377875,-120.689844,046,027,6780,4129,2025-09-22,1855,L8,high,D
47.377606,-120.689855,046,027,6780,4130,2025-09-22,1855,L8,high,D
47.377336,-120.689867,046,027,6780,4131,2025-09-22,1855,L8,low,D
47.376527,-120.689903,046,027,6780,4134,2025-09-22,1855,L8,high,D
47.376257,-120.689914,046,027,6780,4135,2025-09-22,1855,L8,high,D
47.375178,-120.689962,046,027,6780,4139,2025-09-22,1855,L8,low,D
47.374908,-120.689973,046,027,6780,4140,2025-09-22,1855,L8,high,D
47.374639,-120.689985,046,027,6780,4141,2025-09-22,1855,L8,high,D
47.374369,-120.689997,046,027,6780,4142,2025-09-22,1855,L8,high,D
47.374099,-120.690009,046,027,6780,4143,2025-09-22,1855,L8,high,D
47.413471,-120.687889,046,027,6781,3997,2025-09-22,1855,L8,high,D
47.39486,-120.688704,046,027,6781,4066,2025-09-22,1855,L8,low,D
47.391893,-120.688833,046,027,6781,4077,2025-09-22,1855,L8,high,D
47.380025,-120.689352,046,027,6781,4121,2025-09-22,1855,L8,high,D
47.379756,-120.689364,046,027,6781,4122,2025-09-22,1855,L8,low,D
47.379486,-120.689376,046,027,6781,4123,2025-09-22,1855,L8,high,D
47.379216,-120.689388,046,027,6781,4124,2025-09-22,1855,L8,high,D
47.378946,-120.689399,046,027,6781,4125,2025-09-22,1855,L8,high,D
47.378677,-120.689411,046,027,6781,4126,2025-09-22,1855,L8,high,D
47.378137,-120.689435,046,027,6781,4128,2025-09-22,1855,L8,high,D
47.377867,-120.689447,046,027,6781,4129,2025-09-22,1855,L8,high,D
47.377598,-120.689458,046,027,6781,4130,2025-09-22,1855,L8,low,D
47.377328,-120.68947,046,027,6781,4131,2025-09-22,1855,L8,high,D
47.377058,-120.689482,046,027,6781,4132,2025-09-22,1855,L8,high,D
47.376789,-120.689494,046,027,6781,4133,2025-09-22,1855,L8,high,D
47.376519,-120.689506,046,027,6781,4134,2025-09-22,1855,L8,high,D
47.376249,-120.689517,046,027,6781,4135,2025-09-22,1855,L8,high,D
47.3749,-120.689576,046,027,6781,4140,2025-09-22,1855,L8,high,D
47.374631,-120.689588,046,027,6781,4141,2025-09-22,1855,L8,high,D
47.374361,-120.6896,046,027,6781,4142,2025-09-22,1855,L8,high,D
47.374091,-120.689612,046,027,6781,4143,2025-09-22,1855,L8,low,D
47.413733,-120.68748,046,027,6782,3996,2025-09-22,1855,L8,high,D
47.413463,-120.687492,046,027,6782,3997,2025-09-22,1855,L8,high,D
47.413193,-120.687503,046,027,6782,3998,2025-09-22,1855,L8,high,D
47.395122,-120.688295,046,027,6782,4065,2025-09-22,1855,L8,low,D
47.394852,-120.688306,046,027,6782,4066,2025-09-22,1855,L8,high,D
47.380287,-120.688943,046,027,6782,4120,2025-09-22,1855,L8,high,D
47.380017,-120.688955,046,027,6782,4121,2025-09-22,1855,L8,high,D
47.379748,-120.688967,046,027,6782,4122,2025-09-22,1855,L8,high,D
47.379478,-120.688979,046,027,6782,4123,2025-09-22,1855,L8,high,D
47.379208,-120.688991,046,027,6782,4124,2025-09-22,1855,L8,high,D
47.378938,-120.689002,046,027,6782,4125,2025-09-22,1855,L8,low,D
47.378669,-120.689014,046,027,6782,4126,2025-09-22,1855,L8,low,D
47.378399,-120.689026,046,027,6782,4127,2025-09-22,1855,L8,high,D
47.378129,-120.689038,046,027,6782,4128,2025-09-22,1855,L8,high,D
47.377859,-120.68905,046,027,6782,4129,2025-09-22,1855,L8,high,D
47.37759,-120.689061,046,027,6782,4130,2025-09-22,1855,L8,high,D
47.37732,-120.689073,046,027,6782,4131,2025-09-22,1855,L8,high,D
47.37705,-120.689085,046,027,6782,4132,2025-09-22,1855,L8,high,D
47.376781,-120.689097,046,027,6782,4133,2025-09-22,1855,L8,high,D
47.376511,-120.689108,046,027,6782,4134,2025-09-22,1855,L8,high,D
47.374623,-120.689191,046,027,6782,4141,2025-09-22,1855,L8,high,D
47.374353,-120.689203,046,027,6782,4142,2025-09-22,1855,L8,low,D
47.413994,-120.687071,046,027,6783,3995,2025-09-22,1855,L8,low,D
